airbnb_listing_id,price,ano,mes,dia,latitude,longitude,Address
16309188.0,600.0,2022.0,10.0,15.0,-27.12316,-48.6058,Meia Praia
37148632.0,550.0,2022.0,11.0,14.0,-27.13085,-48.60167,Morretes
43699589.0,650.0,2022.0,12.0,5.0,-27.09181,-48.61313,Meia Praia
35520112.0,890.0,2022.0,10.0,19.0,-27.13269,-48.60625,Meia Praia
47754124.0,299.0,2022.0,12.0,1.0,-27.13189,-48.60571,Meia Praia
8325723.0,970.0,2022.0,11.0,10.0,-27.1291,-48.59985,Meia Praia
46644365.0,300.0,2022.0,11.0,12.0,-27.05205,-48.59229,Meia Praia
30734478.0,350.0,2022.0,10.0,28.0,-27.12153,-48.61533,Morretes
5.5277133140357536e+17,596.0,2022.0,10.0,19.0,-27.13017,-48.60823,Meia Praia
40209404.0,114998.0,2022.0,10.0,10.0,-27.09006,-48.61213,Centro
22876372.0,2200.0,2022.0,10.0,10.0,-27.11068,-48.6106,Meia Praia
53962478.0,750.0,2022.0,11.0,13.0,-27.11116,-48.61019,Meia Praia
50266411.0,998.0,2022.0,11.0,24.0,-27.1336,-48.59947,Meia Praia
38730549.0,760.0,2022.0,11.0,19.0,-27.1284,-48.60786,Meia Praia
20286152.0,350.0,2022.0,11.0,5.0,-27.12745,-48.60629,Canto da Praia
32965564.0,380.0,2022.0,10.0,5.0,-27.10125,-48.61449,Meia Praia
9784227.0,450.0,2022.0,10.0,29.0,-27.13983,-48.59254,Meia Praia
5.84020081608125e+17,150.0,2022.0,10.0,21.0,-27.09076,-48.61649,Meia Praia
47868232.0,500.0,2022.0,12.0,1.0,-27.13693,-48.59858,Centro
31616737.0,220.0,2022.0,11.0,23.0,-27.14184,-48.58901,Meia Praia
6.708545956048069e+17,750.0,2022.0,11.0,30.0,-27.13262,-48.59902,Meia Praia
7.064892687967501e+17,518.0,2022.0,11.0,20.0,-27.1269,-48.60229,Meia Praia
7.225023074240591e+17,350.0,2022.0,11.0,5.0,-27.15817,-48.57642,Meia Praia
9020559.0,700.0,2022.0,10.0,18.0,-27.1302,-48.59923,Centro
23390752.0,200.0,2022.0,10.0,12.0,-27.10788,-48.61457,Meia Praia
35520112.0,890.0,2022.0,10.0,25.0,-27.13269,-48.60625,Centro
40968694.0,180.0,2022.0,10.0,21.0,-27.15663,-48.5893,Centro
53337464.0,350.0,2022.0,10.0,29.0,-27.14161,-48.58837,Meia Praia
41132407.0,800.0,2022.0,11.0,11.0,-27.12793,-48.60719,Meia Praia
7.484982498738499e+17,389.0,2022.0,11.0,22.0,-27.116937100997525,-48.61227207301636,Morretes
53273394.0,490.0,2022.0,11.0,27.0,-27.13631,-48.60005,Canto da Praia
5.6286630405875475e+17,600.0,2022.0,11.0,9.0,-27.15439,-48.58122,Meia Praia
40560834.0,114998.0,2022.0,9.0,19.0,-27.0914,-48.61215,Meia Praia
38800430.0,500.0,2022.0,7.0,27.0,-27.13106,-48.60006,Meia Praia
33497482.0,250.0,2022.0,11.0,1.0,-27.09673,-48.61507,Meia Praia
17434239.0,330.0,2022.0,10.0,23.0,-27.12827,-48.59886,Meia Praia
53151612.0,430.0,2022.0,10.0,27.0,-27.119884,-48.607765,Morretes
40209404.0,470.0,2022.0,7.0,13.0,-27.09006,-48.61213,Meia Praia
47542703.0,250.0,2022.0,10.0,31.0,-27.12113,-48.61994,Centro
53611299.0,3000.0,2022.0,11.0,6.0,-27.13172,-48.59867,Meia Praia
6.977312864244186e+17,897.0,2022.0,11.0,8.0,-27.13544297822189,-48.59436694532633,Meia Praia
39363955.0,550.0,2022.0,11.0,1.0,-27.13884,-48.59358,Meia Praia
20133665.0,130160.0,2022.0,11.0,27.0,-27.13762,-48.59811,Meia Praia
37183669.0,64.0,2022.0,7.0,12.0,-27.08728,-48.61408,Meia Praia
39925487.0,350.0,2022.0,11.0,30.0,-27.09048,-48.60786,Morretes
27582707.0,650.0,2022.0,11.0,27.0,-27.09558,-48.61362,Meia Praia
31052131.0,1000.0,2022.0,11.0,10.0,-27.12912,-48.607,Centro
21610715.0,350.0,2022.0,12.0,2.0,-27.06214,-48.59476,Meia Praia
50262847.0,400.0,2022.0,7.0,30.0,-27.11612,-48.61064,Meia Praia
38262480.0,400.0,2022.0,10.0,10.0,-27.14065,-48.59159,Meia Praia
32139372.0,800.0,2022.0,10.0,21.0,-27.14454,-48.5906,Meia Praia
28739877.0,600.0,2022.0,12.0,3.0,-27.12822,-48.60346,Meia Praia
7.09463566641871e+17,25000.0,2022.0,10.0,5.0,-27.12823,-48.60666,Centro
46390981.0,220.0,2022.0,10.0,18.0,-27.13391,-48.60407,Meia Praia
32283944.0,850.0,2022.0,10.0,13.0,-27.1328,-48.60183,Morretes
47377244.0,800.0,2022.0,10.0,27.0,-27.14198,-48.59266,Centro
30911004.0,600.0,2022.0,10.0,28.0,-27.12603,-48.60577,Meia Praia
31702785.0,200.0,2022.0,11.0,13.0,-27.10708,-48.61849,Meia Praia
39455639.0,850.0,2022.0,11.0,29.0,-27.13283,-48.60203,Meia Praia
45935232.0,520.0,2022.0,11.0,18.0,-27.14423,-48.58928,Meia Praia
47558531.0,300.0,2022.0,6.0,6.0,-27.13322,-48.59704,Meia Praia
45480718.0,200.0,2022.0,11.0,28.0,-27.12861,-48.6052,Meia Praia
39879303.0,410.0,2022.0,10.0,26.0,-27.13142,-48.60489,Meia Praia
41926345.0,700.0,2022.0,11.0,18.0,-27.13781,-48.59359,Meia Praia
35678368.0,2350.0,2022.0,12.0,2.0,-27.08979,-48.60766,Meia Praia
21408639.0,480.0,2022.0,10.0,21.0,-27.14995,-48.57904,Meia Praia
30122734.0,262.0,2022.0,10.0,26.0,-27.11707,-48.61318,Meia Praia
7.064889773633482e+17,863.0,2022.0,11.0,11.0,-27.12634,-48.60251,Morretes
53592128.0,500.0,2022.0,11.0,6.0,-27.13321,-48.59513,Meia Praia
16105751.0,250.0,2022.0,6.0,25.0,-27.09861,-48.6165,Centro
54077016.0,399.0,2022.0,11.0,13.0,-27.1586886,-48.5720257,Centro
53700102.0,850.0,2022.0,11.0,7.0,-27.12891,-48.60123,Morretes
51623204.0,1200.0,2022.0,11.0,16.0,-27.1014,-48.61475,Meia Praia
22208899.0,1500.0,2022.0,10.0,5.0,-27.1268,-48.60268,Meia Praia
12916558.0,130.0,2022.0,11.0,19.0,-27.13412,-48.5996,Meia Praia
36298189.0,1050.0,2022.0,10.0,10.0,-27.14001,-48.59315,Morretes
7.470834791465157e+17,1100.0,2022.0,12.0,7.0,-27.15900475858416,-48.57490953058005,Meia Praia
27924599.0,400.0,2022.0,10.0,27.0,-27.13106,-48.60388,Meia Praia
16321793.0,329.0,2022.0,10.0,30.0,-27.14282,-48.58983,Meia Praia
42709958.0,1169.0,2022.0,11.0,8.0,-27.13355,-48.6002,Meia Praia
42138941.0,350.0,2022.0,10.0,6.0,-27.12839,-48.6036,Centro
26898492.0,350.0,2022.0,11.0,29.0,-27.06418,-48.595661,Meia Praia
39600601.0,950.0,2022.0,12.0,1.0,-27.13138,-48.59962,Meia Praia
39312923.0,350.0,2022.0,10.0,10.0,-27.13755,-48.59421,Meia Praia
21632405.0,400.0,2022.0,11.0,18.0,-27.13266,-48.59894,Meia Praia
54323350.0,650.0,2022.0,11.0,26.0,-27.15171,-48.57538,Meia Praia
40121694.0,105.0,2022.0,12.0,2.0,-27.1578,-48.56042,Meia Praia
41256358.0,300.0,2022.0,10.0,31.0,-27.08912,-48.60715,Meia Praia
36298189.0,820.0,2022.0,10.0,9.0,-27.14001,-48.59315,Meia Praia
25033518.0,450.0,2022.0,10.0,12.0,-27.14092,-48.59791,Morretes
7.195696440774652e+17,650.0,2022.0,12.0,2.0,-27.11915,-48.61114,Meia Praia
53444370.0,1500.0,2022.0,10.0,11.0,-27.13769,-48.59728,Meia Praia
30318082.0,1200.0,2022.0,10.0,22.0,-27.13588,-48.60028,Morretes
43769569.0,250.0,2022.0,10.0,8.0,-27.14119,-48.59052,Centro
46116173.0,200.0,2022.0,10.0,31.0,-27.14259,-48.58892,Meia Praia
22063940.0,600.0,2022.0,12.0,6.0,-27.13071,-48.60352,Meia Praia
46414876.0,1050.0,2022.0,10.0,31.0,-27.10248,-48.61406,Meia Praia
40560834.0,685.0,2022.0,7.0,17.0,-27.0914,-48.61215,Meia Praia
32766950.0,500.0,2022.0,10.0,30.0,-27.09755,-48.6148,Morretes
22759650.0,850.0,2022.0,11.0,17.0,-27.0578,-48.60058,Centro
48529496.0,200.0,2022.0,11.0,2.0,-27.11618,-48.61075,Meia Praia
41420865.0,600.0,2022.0,12.0,3.0,-27.13076,-48.6046,Meia Praia
44322713.0,220.0,2022.0,10.0,20.0,-27.12157,-48.60683,Meia Praia
53007535.0,500.0,2022.0,10.0,21.0,-27.09507,-48.61159,Meia Praia
20286152.0,450.0,2022.0,9.0,9.0,-27.12745,-48.60629,Meia Praia
53402694.0,150.0,2022.0,11.0,19.0,-27.10047,-48.61443,Centro
39408131.0,189.0,2022.0,10.0,31.0,-27.09577,-48.62122,Meia Praia
38191694.0,210.0,2022.0,10.0,1.0,-27.12994,-48.60241,Meia Praia
47089668.0,350.0,2022.0,10.0,29.0,-27.1545,-48.58236,Meia Praia
6.340194957530657e+17,550.0,2022.0,12.0,1.0,-27.10145,-48.61759,Meia Praia
6.666889765388233e+17,520.0,2022.0,10.0,24.0,-27.13818,-48.59317,Centro
37183669.0,250.0,2022.0,10.0,21.0,-27.08728,-48.61408,Meia Praia
30734478.0,400.0,2022.0,11.0,23.0,-27.12153,-48.61533,Meia Praia
30900885.0,49.0,2022.0,11.0,20.0,-27.09222,-48.60721,Meia Praia
46678933.0,620.0,2022.0,11.0,5.0,-27.12909,-48.60578,Meia Praia
47505362.0,950.0,2022.0,11.0,21.0,-27.1254,-48.6053,Meia Praia
7.244283665069284e+17,850.0,2022.0,10.0,11.0,-27.15417,-48.5766,Meia Praia
6.557848870446468e+17,250.0,2022.0,12.0,4.0,-27.0959502893167,-48.61541743734784,Meia Praia
40560834.0,333.0,2022.0,7.0,18.0,-27.0914,-48.61215,Meia Praia
7.507272162142506e+17,550.0,2022.0,12.0,5.0,-27.08759,-48.61584,Meia Praia
52350730.0,600.0,2022.0,11.0,22.0,-27.12181,-48.60634,Centro
49458831.0,690.0,2022.0,12.0,2.0,-27.122492,-48.605965,Meia Praia
18287935.0,350.0,2022.0,9.0,16.0,-27.09159,-48.6131,Meia Praia
53415208.0,1500.0,2022.0,11.0,13.0,-27.15254,-48.57495,Meia Praia
6.903456968306893e+17,4000.0,2022.0,12.0,4.0,-27.13758,-48.59494,Meia Praia
46936020.0,270.0,2022.0,9.0,14.0,-27.11934,-48.61096,Centro
46724379.0,690.0,2022.0,10.0,10.0,-27.13821,-48.59764,Meia Praia
47442612.0,650.0,2022.0,11.0,9.0,-27.11868,-48.60867,Meia Praia
52301850.0,950.0,2022.0,10.0,18.0,-27.12987,-48.60276,Meia Praia
21695053.0,450.0,2022.0,12.0,4.0,-27.1313,-48.60204,Meia Praia
21688662.0,800.0,2022.0,11.0,14.0,-27.12992,-48.6038,Meia Praia
54015036.0,800.0,2022.0,11.0,20.0,-27.11729,-48.6114,Meia Praia
47000276.0,630.0,2022.0,10.0,30.0,-27.13907,-48.59049,Meia Praia
46918672.0,350.0,2022.0,12.0,7.0,-27.13346,-48.5979,Centro
13522176.0,1550.0,2022.0,11.0,15.0,-27.13203,-48.59758,Meia Praia
6.12245203931813e+17,370.0,2022.0,10.0,30.0,-27.12862,-48.602,Meia Praia
35251479.0,600.0,2022.0,11.0,10.0,-27.10012,-48.61354,Meia Praia
5.976603882948758e+17,400.0,2022.0,10.0,15.0,-27.10175,-48.61275,Meia Praia
18287935.0,9999.0,2022.0,7.0,29.0,-27.09159,-48.6131,Meia Praia
52337033.0,450.0,2022.0,12.0,2.0,-27.15767,-48.56973,Morretes
6.744367387104494e+17,490.0,2022.0,11.0,20.0,-27.12989638663251,-48.60219094902277,Meia Praia
52052904.0,120.0,2022.0,8.0,7.0,-27.08526,-48.61122,Meia Praia
21108789.0,160.0,2022.0,11.0,28.0,-27.12303,-48.60505,Meia Praia
27981528.0,250.0,2022.0,10.0,26.0,-27.08966,-48.61629,Morretes
42704327.0,649.0,2022.0,10.0,18.0,-27.10464,-48.61443,Meia Praia
28410850.0,494.0,2022.0,12.0,7.0,-27.09235,-48.61177,Meia Praia
37684935.0,145.0,2022.0,6.0,30.0,-27.13149,-48.61714,Centro
9658725.0,110.0,2022.0,12.0,3.0,-27.13083,-48.59539,Meia Praia
53587609.0,450.0,2022.0,10.0,28.0,-27.09856,-48.61316,Meia Praia
47507716.0,750.0,2022.0,11.0,3.0,-27.13371,-48.59635,Morretes
42138941.0,400.0,2022.0,11.0,14.0,-27.12839,-48.6036,Meia Praia
7.544209527090947e+17,250.0,2022.0,12.0,7.0,-27.13841,-48.59258,Centro
53340772.0,400.0,2022.0,11.0,1.0,-27.13256,-48.6003,Meia Praia
15934309.0,2500.0,2022.0,12.0,4.0,-27.13145,-48.59793,Meia Praia
39048494.0,300.0,2022.0,11.0,10.0,-27.13313,-48.60147,Meia Praia
52350730.0,400.0,2022.0,10.0,9.0,-27.12181,-48.60634,Centro
7.352806995524787e+17,1100.0,2022.0,10.0,23.0,-27.143865,-48.591071,Meia Praia
21397811.0,330.0,2022.0,11.0,5.0,-27.12832,-48.60221,Morretes
38957661.0,400.0,2022.0,11.0,5.0,-27.12658,-48.60351,Centro
30889664.0,429.0,2022.0,11.0,21.0,-27.1193,-48.60856,Meia Praia
9658725.0,110.0,2022.0,12.0,5.0,-27.13083,-48.59539,Morretes
45531969.0,500.0,2022.0,10.0,31.0,-27.13752,-48.5934,Centro
7.09463566641871e+17,25000.0,2022.0,10.0,11.0,-27.12823,-48.60666,Centro
54237040.0,550.0,2022.0,11.0,19.0,-27.125023,-48.605911,Meia Praia
30315370.0,600.0,2022.0,11.0,25.0,-27.13167,-48.59975,Meia Praia
42807186.0,450.0,2022.0,10.0,26.0,-27.13881,-48.59946,Meia Praia
53673395.0,370.0,2022.0,10.0,10.0,-27.13672,-48.60108,Centro
53685754.0,706.0,2022.0,11.0,9.0,-27.13344,-48.59996,Centro
53936201.0,575.0,2022.0,11.0,23.0,-27.13869,-48.59287,Centro
39879303.0,400.0,2022.0,10.0,30.0,-27.13142,-48.60489,Ilhota
7.35647486124005e+17,300.0,2022.0,11.0,12.0,-27.12539,-48.61968,Meia Praia
50047341.0,266.0,2022.0,8.0,31.0,-27.13422,-48.59749,Meia Praia
6.070933956513391e+17,138.0,2022.0,11.0,22.0,-27.15738,-48.58787,Meia Praia
7.189228701892369e+17,1300.0,2022.0,12.0,4.0,-27.13152,-48.59645,Meia Praia
36743876.0,800.0,2022.0,12.0,3.0,-27.13934,-48.5976,Meia Praia
46273848.0,400.0,2022.0,11.0,23.0,-27.14161,-48.59409,Morretes
40236441.0,79.0,2022.0,9.0,6.0,-27.1229,-48.61899,Centro
7.027890210665878e+17,200.0,2022.0,11.0,16.0,-27.10726,-48.61825,Morretes
7.489036634126948e+17,249.0,2022.0,11.0,24.0,-27.1310694,-48.6041651,Meia Praia
53918944.0,200.0,2022.0,11.0,1.0,-27.08702,-48.61375,Meia Praia
41215692.0,1200.0,2022.0,10.0,22.0,-27.13242,-48.6001,Centro
47306948.0,2400.0,2022.0,12.0,5.0,-27.09623,-48.61546,Meia Praia
48586673.0,852.0,2022.0,10.0,6.0,-27.13452,-48.59615,Meia Praia
45889892.0,599.0,2022.0,10.0,31.0,-27.13039,-48.59821,Meia Praia
31059537.0,1299.0,2022.0,11.0,28.0,-27.1071,-48.61177,Centro
47377244.0,730.0,2022.0,11.0,9.0,-27.14198,-48.59266,Meia Praia
41041896.0,135.0,2022.0,10.0,15.0,-27.15594,-48.58697,Meia Praia
41082173.0,600.0,2022.0,10.0,22.0,-27.14446,-48.58806,Meia Praia
40236441.0,249.0,2022.0,8.0,19.0,-27.1229,-48.61899,Meia Praia
54264867.0,650.0,2022.0,10.0,21.0,-27.13534,-48.60732,Meia Praia
15632254.0,600.0,2022.0,11.0,1.0,-27.11266,-48.60823,Meia Praia
46678933.0,630.0,2022.0,11.0,4.0,-27.12909,-48.60578,Meia Praia
53659639.0,1000.0,2022.0,11.0,9.0,-27.064905,-48.594986,Meia Praia
47866298.0,600.0,2022.0,11.0,19.0,-27.13441,-48.59884,Morretes
6.935332831622414e+17,255.0,2022.0,10.0,20.0,-27.13174,-48.60416,Meia Praia
47441628.0,280.0,2022.0,10.0,19.0,-27.12771,-48.60588,Meia Praia
7.056169846725267e+17,1650.0,2022.0,10.0,12.0,-27.08986,-48.60739,Centro
38957661.0,400.0,2022.0,11.0,2.0,-27.12658,-48.60351,Meia Praia
30795921.0,525.0,2022.0,10.0,24.0,-27.13181,-48.6035,Meia Praia
6.317931302593332e+17,90.0,2022.0,11.0,6.0,-27.13198,-48.59863,Morretes
50958684.0,720.0,2022.0,10.0,4.0,-27.13374,-48.59823,Meia Praia
34218930.0,450.0,2022.0,10.0,29.0,-27.13172,-48.60031,Ilhota
22764830.0,199.0,2022.0,10.0,29.0,-27.13221,-48.59869,Meia Praia
7.56501691751462e+17,350.0,2022.0,12.0,4.0,-27.14822,-48.58673,Morretes
43283443.0,503.0,2022.0,12.0,4.0,-27.14728,-48.58143,Meia Praia
50047341.0,266.0,2022.0,7.0,10.0,-27.13422,-48.59749,Meia Praia
53962478.0,750.0,2022.0,10.0,26.0,-27.11116,-48.61019,Meia Praia
39685785.0,649.0,2022.0,12.0,4.0,-27.13996,-48.59214,Meia Praia
47018336.0,490.0,2022.0,9.0,16.0,-27.14866,-48.57909,Centro
20432864.0,200.0,2022.0,10.0,18.0,-27.13562,-48.59539,Meia Praia
49369605.0,200.0,2022.0,11.0,20.0,-27.14188,-48.59386,Centro
45973928.0,1000.0,2022.0,10.0,10.0,-27.13362,-48.60084,Canto da Praia
52370303.0,600.0,2022.0,11.0,22.0,-27.12473,-48.60617,Meia Praia
53124941.0,850.0,2022.0,11.0,23.0,-27.12131,-48.60626,Meia Praia
7.385678547447607e+17,500.0,2022.0,11.0,12.0,-27.13431,-48.6028,Centro
38824444.0,110.0,2022.0,10.0,21.0,-27.13265,-48.6194,Centro
6.847824486655741e+17,700.0,2022.0,12.0,6.0,-27.12977,-48.60166,Meia Praia
54247300.0,600.0,2022.0,11.0,14.0,-27.12282,-48.60554,Meia Praia
51861410.0,650.0,2022.0,11.0,22.0,-27.0976,-48.6198,Meia Praia
41122722.0,1500.0,2022.0,10.0,31.0,-27.12899,-48.60021,Centro
47311467.0,168.0,2022.0,12.0,7.0,-27.10197,-48.61667,Meia Praia
42270655.0,440.0,2022.0,7.0,27.0,-27.05835,-48.59616,Meia Praia
7.34843676958832e+17,260.0,2022.0,11.0,27.0,-27.123541456765743,-48.6043343693018,Meia Praia
52346232.0,900.0,2022.0,10.0,13.0,-27.12922,-48.59961,Centro
46334353.0,850.0,2022.0,11.0,20.0,-27.12334,-48.60531,Meia Praia
41862633.0,250.0,2022.0,10.0,20.0,-27.14712,-48.5898,Morretes
5.5118839888725306e+17,1000.0,2022.0,11.0,13.0,-27.12744,-48.60754,Meia Praia
41731457.0,103.0,2022.0,10.0,21.0,-27.14423,-48.60151,Centro
7.144379170711186e+17,750.0,2022.0,11.0,28.0,-27.13947,-48.59937,Meia Praia
50262847.0,250.0,2022.0,11.0,8.0,-27.11612,-48.61064,Meia Praia
53671997.0,600.0,2022.0,12.0,2.0,-27.13499,-48.59574,Centro
40885488.0,300.0,2022.0,10.0,7.0,-27.13423,-48.60282,Meia Praia
46390981.0,220.0,2022.0,10.0,14.0,-27.13391,-48.60407,Centro
15706749.0,650.0,2022.0,11.0,2.0,-27.13198,-48.59814,Meia Praia
41082173.0,650.0,2022.0,10.0,9.0,-27.14446,-48.58806,Meia Praia
43601494.0,600.0,2022.0,10.0,9.0,-27.09906,-48.61504,Meia Praia
31741842.0,500.0,2022.0,10.0,14.0,-27.15803,-48.57641,Meia Praia
7.092747655179612e+17,1000.0,2022.0,11.0,23.0,-27.1262117,-48.6060191,Meia Praia
53277044.0,290.0,2022.0,11.0,18.0,-27.14921,-48.57665,Meia Praia
22514231.0,500.0,2022.0,10.0,6.0,-27.10713,-48.61393,Meia Praia
5.601286782836685e+17,350.0,2022.0,11.0,4.0,-27.1284,-48.60554,Morretes
39879303.0,400.0,2022.0,6.0,10.0,-27.13142,-48.60489,Meia Praia
53008127.0,500.0,2022.0,10.0,13.0,-27.131344,-48.601601,Meia Praia
31465816.0,650.0,2022.0,10.0,26.0,-27.13724,-48.5944,Meia Praia
44377998.0,249.0,2022.0,10.0,14.0,-27.1584,-48.56032,Meia Praia
20564012.0,120.0,2022.0,10.0,24.0,-27.10207,-48.61523,Meia Praia
46624568.0,500.0,2022.0,11.0,24.0,-27.13196,-48.60585,Meia Praia
31740594.0,600.0,2022.0,10.0,28.0,-27.12507,-48.60411,Meia Praia
29259545.0,120.0,2022.0,8.0,28.0,-27.11772,-48.60825,Meia Praia
5.84020081608125e+17,150.0,2022.0,10.0,19.0,-27.09076,-48.61649,Meia Praia
45749084.0,500.0,2022.0,11.0,10.0,-27.11479,-48.61463,Meia Praia
47542703.0,260.0,2022.0,11.0,28.0,-27.12113,-48.61994,Meia Praia
54184369.0,230.0,2022.0,11.0,14.0,-27.15402,-48.58122,Meia Praia
7.21173927860115e+17,1890.0,2022.0,11.0,23.0,-27.15641,-48.57681,Meia Praia
48379021.0,240.0,2022.0,10.0,23.0,-27.15184,-48.57313,Meia Praia
46048941.0,190.0,2022.0,8.0,5.0,-27.13308,-48.60092,Meia Praia
6.10135822891898e+17,500.0,2022.0,11.0,14.0,-27.102,-48.61376,Meia Praia
6.294676778999291e+17,1800.0,2022.0,10.0,14.0,-27.09384,-48.61433,Meia Praia
41470273.0,300.0,2022.0,11.0,18.0,-27.13865,-48.59335,Centro
54177663.0,800.0,2022.0,11.0,5.0,-27.13951,-48.59652,Centro
46633406.0,620.0,2022.0,10.0,9.0,-27.06417,-48.59495,Meia Praia
21780661.0,600.0,2022.0,10.0,13.0,-27.09041,-48.61815,Meia Praia
16105751.0,299.0,2022.0,7.0,8.0,-27.09861,-48.6165,Meia Praia
53706823.0,400.0,2022.0,10.0,29.0,-27.12515,-48.60686,Ilhota
22367379.0,250.0,2022.0,10.0,30.0,-27.13174,-48.60689,Meia Praia
50132160.0,620.0,2022.0,10.0,15.0,-27.13629,-48.60002,Meia Praia
7.195696440774652e+17,650.0,2022.0,11.0,15.0,-27.11915,-48.61114,Meia Praia
16792099.0,400.0,2022.0,10.0,21.0,-27.11601,-48.61399,Centro
15449593.0,200.0,2022.0,10.0,13.0,-27.13792,-48.60043,Meia Praia
53605382.0,380.0,2022.0,10.0,11.0,-27.09658,-48.61303,Meia Praia
53715659.0,1400.0,2022.0,10.0,8.0,-27.13712,-48.5934,Meia Praia
47221647.0,70.0,2022.0,12.0,3.0,-27.15673,-48.57896,Centro
42307031.0,3600.0,2022.0,10.0,23.0,-27.11528,-48.60896,Meia Praia
39408131.0,189.0,2022.0,11.0,24.0,-27.09577,-48.62122,Meia Praia
38818200.0,480.0,2022.0,10.0,22.0,-27.12883,-48.59985,Meia Praia
46936020.0,250.0,2022.0,7.0,9.0,-27.11934,-48.61096,Meia Praia
45440803.0,499.0,2022.0,11.0,1.0,-27.13863,-48.59424,Meia Praia
41271947.0,850.0,2022.0,11.0,4.0,-27.12545,-48.60587,Centro
39394644.0,850.0,2022.0,10.0,9.0,-27.1314,-48.59762,Meia Praia
53804551.0,120.0,2022.0,11.0,19.0,-27.15945,-48.56121,Meia Praia
37487828.0,630.0,2022.0,7.0,28.0,-27.13581,-48.59899,Meia Praia
42362925.0,2499.0,2022.0,10.0,15.0,-27.1343,-48.60154,Meia Praia
22452333.0,435.0,2022.0,11.0,2.0,-27.12038,-48.60771,Meia Praia
17013106.0,720.0,2022.0,11.0,23.0,-27.11149,-48.61087,Meia Praia
48169521.0,450.0,2022.0,10.0,7.0,-27.12516,-48.60584,Meia Praia
22337474.0,380.0,2022.0,10.0,28.0,-27.10203,-48.61412,Meia Praia
30456723.0,330.0,2022.0,10.0,28.0,-27.13263,-48.60149,Meia Praia
5.5646007438667386e+17,290.0,2022.0,10.0,15.0,-27.13553,-48.60696,Meia Praia
53901857.0,5000.0,2022.0,11.0,14.0,-27.13251,-48.59629,Meia Praia
40039627.0,125.0,2022.0,8.0,12.0,-27.0902,-48.61245,Meia Praia
53673115.0,1200.0,2022.0,11.0,9.0,-27.15724,-48.58049,Meia Praia
53715659.0,1800.0,2022.0,11.0,20.0,-27.13712,-48.5934,Centro
23707413.0,300.0,2022.0,10.0,19.0,-27.13288,-48.60043,Meia Praia
54081600.0,1490.0,2022.0,12.0,5.0,-27.09646,-48.61563,Meia Praia
52666674.0,293.0,2022.0,8.0,4.0,-27.15226,-48.57156,Meia Praia
47505362.0,950.0,2022.0,11.0,27.0,-27.1254,-48.6053,Meia Praia
46925976.0,189.0,2022.0,10.0,8.0,-27.10154,-48.61658,Morretes
47530161.0,700.0,2022.0,10.0,29.0,-27.13091,-48.60316,Morretes
53918137.0,650.0,2022.0,11.0,10.0,-27.13368,-48.59851,Meia Praia
31148754.0,290.0,2022.0,11.0,19.0,-27.13878,-48.59674,Meia Praia
50958684.0,750.0,2022.0,10.0,17.0,-27.13374,-48.59823,Meia Praia
6.746658401096097e+17,200.0,2022.0,10.0,31.0,-27.118863566390598,-48.6117198318243,Morretes
41082173.0,690.0,2022.0,8.0,6.0,-27.14446,-48.58806,Meia Praia
48954184.0,1850.0,2022.0,10.0,6.0,-27.13045,-48.60009,Meia Praia
53740866.0,200.0,2022.0,11.0,1.0,-27.08345,-48.616516,Meia Praia
50791003.0,90.0,2022.0,11.0,15.0,-27.05277,-48.59619,Meia Praia
21295667.0,750.0,2022.0,11.0,1.0,-27.1353,-48.59532,Meia Praia
46644365.0,300.0,2022.0,11.0,2.0,-27.05205,-48.59229,Meia Praia
4977673.0,220.0,2022.0,10.0,12.0,-27.1386,-48.59923,Meia Praia
47112687.0,95.0,2022.0,10.0,9.0,-27.15092,-48.59507,Meia Praia
7.217546937188119e+17,1300.0,2022.0,11.0,25.0,-27.13163,-48.59986,Meia Praia
7.193558914703456e+17,300.0,2022.0,10.0,10.0,-27.13838,-48.5927,Meia Praia
30108884.0,450.0,2022.0,11.0,12.0,-27.0953,-48.61307,Ilhota
52532833.0,329.0,2022.0,11.0,25.0,-27.136707,-48.598171,Morretes
52346232.0,288.0,2022.0,12.0,6.0,-27.12922,-48.59961,Meia Praia
53474976.0,1200.0,2022.0,11.0,6.0,-27.13592,-48.59432,Meia Praia
46351569.0,350.0,2022.0,11.0,29.0,-27.11963,-48.60866,Meia Praia
45650077.0,190.0,2022.0,6.0,21.0,-27.12936,-48.60297,Meia Praia
29339208.0,350.0,2022.0,11.0,14.0,-27.13545,-48.59909,Meia Praia
31141252.0,250.0,2022.0,10.0,5.0,-27.12152,-48.60787,Meia Praia
7.471146915955913e+17,400.0,2022.0,11.0,21.0,-27.112048,-48.610663,Meia Praia
52590776.0,1100.0,2022.0,11.0,10.0,-27.12294,-48.60797,Meia Praia
54067586.0,780.0,2022.0,10.0,11.0,-27.14567,-48.58924,Ilhota
51539313.0,300.0,2022.0,11.0,10.0,-27.14063,-48.59372,Meia Praia
6.294676778999291e+17,1800.0,2022.0,11.0,11.0,-27.09384,-48.61433,Meia Praia
47579191.0,140.0,2022.0,12.0,7.0,-27.15556,-48.5895,Morretes
45609917.0,400.0,2022.0,10.0,20.0,-27.13781,-48.59252,Meia Praia
47809244.0,400.0,2022.0,11.0,29.0,-27.14077,-48.5911,Morretes
54247300.0,600.0,2022.0,10.0,22.0,-27.12282,-48.60554,Morretes
