ad_id,number_of_bathrooms,number_of_bedrooms,number_of_beds,latitude,longitude,ano,mes,dia,Address
7.28531681504671e+17,2,2,4.0,-27.108,-48.617,2022.0,11.0,7.0,Centro
32230652.0,1,2,6.0,-27.15193,-48.58788,2022.0,9.0,12.0,Meia Praia
40486178.0,2,3,3.0,-27.087,-48.614,2022.0,9.0,12.0,Meia Praia
6.740021208824497e+17,2,2,2.0,-27.12348,-48.60376,2022.0,10.0,24.0,Morretes
31616737.0,2,2,3.0,-27.14184,-48.58901,2022.0,10.0,24.0,Meia Praia
5.775475025033966e+17,2,2,2.0,-27.138,-48.593,2022.0,9.0,12.0,Meia Praia
51431557.0,2,2,3.0,-27.10249,-48.61539,2022.0,9.0,12.0,Meia Praia
30317021.0,2,3,4.0,-27.15271,-48.57531,2022.0,9.0,12.0,Centro
6.79554534263885e+17,2,2,2.0,-27.121,-48.613,2022.0,10.0,10.0,Meia Praia
41856907.0,3,3,5.0,-27.13269,-48.59861,2022.0,10.0,10.0,Meia Praia
41658086.0,4,3,3.0,-27.13219,-48.60826,2022.0,10.0,10.0,Meia Praia
40395028.0,4,4,6.0,-27.13722,-48.59201,2022.0,10.0,10.0,Meia Praia
6.294676778999291e+17,3,3,3.0,-27.09384,-48.61433,2022.0,11.0,21.0,Meia Praia
53659639.0,2,3,3.0,-27.065,-48.595,2022.0,11.0,21.0,Meia Praia
53458717.0,2,3,4.0,-27.13708,-48.59501,2022.0,11.0,21.0,Meia Praia
54184369.0,2,2,3.0,-27.15402,-48.58122,2022.0,11.0,21.0,Meia Praia
50266411.0,3,3,3.0,-27.1336,-48.59947,2022.0,9.0,5.0,Centro
40675590.0,2,2,3.0,-27.12528,-48.60385,2022.0,9.0,5.0,Morretes
46942717.0,2,3,6.0,-27.10101,-48.61552,2022.0,9.0,5.0,Meia Praia
6.189439523892061e+17,2,2,5.0,-27.138,-48.592,2022.0,11.0,28.0,Meia Praia
47579191.0,1,3,1.0,-27.15556,-48.5895,2022.0,11.0,28.0,Meia Praia
17013106.0,4,4,6.0,-27.11149,-48.61087,2022.0,10.0,10.0,Meia Praia
32606991.0,3,3,4.0,-27.12992,-48.60271,2022.0,9.0,12.0,Morretes
33369975.0,4,4,4.0,-27.124,-48.604,2022.0,9.0,12.0,Meia Praia
22421606.0,1,2,8.0,-27.11709,-48.61456,2022.0,9.0,5.0,Meia Praia
39123654.0,2,3,4.0,-27.13242,-48.60108,2022.0,10.0,24.0,Meia Praia
48345277.0,3,4,4.0,-27.14013,-48.59243,2022.0,10.0,24.0,Meia Praia
6.949475168252801e+17,2,3,5.0,-27.13,-48.601,2022.0,10.0,24.0,Meia Praia
6.586708704699572e+17,2,3,3.0,-27.12403,-48.6033,2022.0,10.0,24.0,Centro
6.093094550483318e+17,1,1,1.0,-27.15551,-48.58732,2022.0,10.0,24.0,Meia Praia
48526011.0,2,3,3.0,-27.11948,-48.61282,2022.0,10.0,24.0,Centro
21408639.0,2,2,4.0,-27.14995,-48.57904,2022.0,10.0,24.0,Meia Praia
52025452.0,2,3,4.0,-27.13225,-48.59678,2022.0,10.0,24.0,Meia Praia
47844337.0,2,2,2.0,-27.11654,-48.61076,2022.0,10.0,24.0,Meia Praia
7.071263512010163e+17,2,3,6.0,-27.103,-48.614,2022.0,11.0,21.0,Meia Praia
6.426293558702618e+17,1,1,2.0,-27.05963,-48.60605,2022.0,11.0,7.0,Meia Praia
46567795.0,2,3,5.0,-27.1551,-48.57379,2022.0,9.0,5.0,Meia Praia
52337033.0,2,2,2.0,-27.15767,-48.56973,2022.0,9.0,5.0,Meia Praia
22400948.0,3,3,8.0,-27.127,-48.613,2022.0,10.0,8.0,Meia Praia
54264867.0,2,2,2.0,-27.13534,-48.60732,2022.0,10.0,8.0,Meia Praia
47354488.0,2,3,8.0,-27.10258,-48.61691,2022.0,9.0,26.0,Meia Praia
40616698.0,3,5,8.0,-27.09131,-48.61073,2022.0,9.0,26.0,Centro
39610883.0,3,3,3.0,-27.13423,-48.59595,2022.0,9.0,26.0,Meia Praia
33385884.0,4,3,5.0,-27.13897,-48.60166,2022.0,9.0,26.0,Morretes
21792285.0,2,2,3.0,-27.10617,-48.61472,2022.0,9.0,12.0,Meia Praia
35769555.0,4,3,4.0,-27.12401,-48.60702,2022.0,11.0,7.0,Meia Praia
53280496.0,2,3,5.0,-27.09901,-48.61535,2022.0,11.0,7.0,Meia Praia
41642387.0,1,3,1.0,-27.15651,-48.58945,2022.0,11.0,7.0,Meia Praia
6.057488520484355e+17,2,3,3.0,-27.132,-48.601,2022.0,10.0,10.0,Meia Praia
53997426.0,2,2,3.0,-27.13533,-48.59977,2022.0,10.0,10.0,Centro
30315370.0,2,3,5.0,-27.13167,-48.59975,2022.0,10.0,10.0,Centro
5.4904358400155014e+17,2,3,3.0,-27.12363,-48.60815,2022.0,10.0,24.0,Meia Praia
7.244283665069284e+17,1,4,5.0,-27.15417,-48.5766,2022.0,10.0,24.0,Meia Praia
47025436.0,5,5,1.0,-27.09177,-48.60992,2022.0,10.0,24.0,Meia Praia
42180312.0,1,1,1.0,-27.13458,-48.61365,2022.0,10.0,24.0,Meia Praia
46550767.0,2,3,5.0,-27.13113,-48.59974,2022.0,10.0,24.0,Meia Praia
47110244.0,3,3,4.0,-27.1001,-48.61453,2022.0,10.0,24.0,Meia Praia
6.955654592871672e+17,3,4,4.0,-27.0993,-48.61544,2022.0,10.0,24.0,Meia Praia
53008127.0,2,3,5.0,-27.131,-48.602,2022.0,9.0,12.0,Meia Praia
39701120.0,2,1,2.0,-27.08659,-48.63669,2022.0,10.0,24.0,Meia Praia
53899162.0,1,2,4.0,-27.14542,-48.5879,2022.0,10.0,24.0,Meia Praia
47000276.0,3,3,4.0,-27.13907,-48.59049,2022.0,10.0,31.0,Centro
46017718.0,2,2,2.0,-27.13108,-48.60078,2022.0,9.0,12.0,Meia Praia
5.601286782836685e+17,4,3,3.0,-27.1284,-48.60554,2022.0,9.0,12.0,Meia Praia
31308787.0,2,2,2.0,-27.09384,-48.61082,2022.0,9.0,12.0,Meia Praia
47441628.0,1,2,4.0,-27.12771,-48.60588,2022.0,9.0,12.0,Centro
37487828.0,2,3,6.0,-27.13581,-48.59899,2022.0,9.0,12.0,Meia Praia
53899162.0,1,2,4.0,-27.14542,-48.5879,2022.0,9.0,5.0,Meia Praia
21103486.0,2,3,3.0,-27.14089,-48.59461,2022.0,10.0,8.0,Meia Praia
31616737.0,2,2,3.0,-27.14184,-48.58901,2022.0,10.0,8.0,Ilhota
53102384.0,3,2,3.0,-27.12292,-48.60823,2022.0,10.0,8.0,Meia Praia
7.066289381087391e+17,2,3,4.0,-27.14887,-48.57727,2022.0,10.0,8.0,Meia Praia
40371384.0,1,1,3.0,-27.09208,-48.61173,2022.0,10.0,8.0,Morretes
30413869.0,2,3,3.0,-27.11894,-48.60691,2022.0,9.0,26.0,Meia Praia
43441094.0,1,2,4.0,-27.089,-48.61,2022.0,9.0,26.0,Meia Praia
16882234.0,2,4,8.0,-27.09326,-48.61469,2022.0,9.0,26.0,Meia Praia
5.774934235749659e+17,2,2,2.0,-27.12626,-48.60406,2022.0,9.0,26.0,Meia Praia
6.744367387104494e+17,2,3,3.0,-27.13,-48.602,2022.0,9.0,12.0,Centro
53719507.0,2,2,2.0,-27.13432,-48.60784,2022.0,9.0,12.0,Meia Praia
47033568.0,1,2,2.0,-27.15753,-48.56967,2022.0,9.0,12.0,Meia Praia
53895742.0,1,1,1.0,-27.15708,-48.5641,2022.0,9.0,12.0,Meia Praia
39950678.0,4,4,14.0,-27.12022,-48.61236,2022.0,9.0,12.0,Meia Praia
29753451.0,1,3,2.0,-27.156,-48.589,2022.0,12.0,5.0,Meia Praia
7.621927502834834e+17,1,1,3.0,-27.1246,-48.60782,2022.0,12.0,5.0,Meia Praia
53154219.0,2,2,3.0,-27.1392,-48.59159,2022.0,12.0,5.0,Centro
52389439.0,2,3,4.0,-27.13486,-48.59751,2022.0,12.0,5.0,Morretes
38450905.0,2,3,3.0,-27.13734,-48.59248,2022.0,12.0,5.0,Meia Praia
53477336.0,2,2,5.0,-27.11873,-48.61311,2022.0,9.0,12.0,Meia Praia
53181571.0,2,2,3.0,-27.1157,-48.6104,2022.0,9.0,5.0,Morretes
47252509.0,2,2,3.0,-27.10955,-48.6124,2022.0,9.0,5.0,Meia Praia
5.7312231009433875e+17,2,3,3.0,-27.126,-48.604,2022.0,10.0,24.0,Morretes
37363818.0,6,7,15.0,-27.09163,-48.60545,2022.0,11.0,21.0,Meia Praia
7.454523044000072e+17,4,3,6.0,-27.15356,-48.57354,2022.0,11.0,21.0,Meia Praia
39623532.0,3,3,4.0,-27.12783,-48.60121,2022.0,11.0,21.0,Morretes
43769569.0,2,2,4.0,-27.14119,-48.59052,2022.0,11.0,21.0,Meia Praia
19484857.0,2,4,4.0,-27.12915,-48.60066,2022.0,11.0,21.0,Morretes
52258145.0,1,1,1.0,-27.12811,-48.60745,2022.0,11.0,21.0,Centro
37363818.0,6,7,15.0,-27.09163,-48.60545,2022.0,10.0,24.0,Meia Praia
30494198.0,2,3,5.0,-27.134,-48.599,2022.0,10.0,24.0,Meia Praia
1977915.0,2,3,3.0,-27.13283,-48.59872,2022.0,10.0,10.0,Meia Praia
6.080720834161344e+17,1,2,2.0,-27.1193,-48.60883,2022.0,10.0,10.0,Meia Praia
6.042524676867302e+17,3,3,3.0,-27.11883,-48.60799,2022.0,10.0,31.0,Meia Praia
53444370.0,3,3,3.0,-27.13769,-48.59728,2022.0,10.0,31.0,Meia Praia
6.093094550483318e+17,1,1,1.0,-27.15551,-48.58732,2022.0,10.0,31.0,Meia Praia
6.042524676867302e+17,3,3,3.0,-27.11883,-48.60799,2022.0,7.0,18.0,Meia Praia
21622210.0,3,4,7.0,-27.1292,-48.60321,2022.0,10.0,8.0,Meia Praia
41556526.0,2,3,2.0,-27.10773,-48.6165,2022.0,10.0,10.0,Meia Praia
30271062.0,1,2,3.0,-27.13157,-48.59932,2022.0,11.0,7.0,Centro
39482705.0,1,2,2.0,-27.06167,-48.59793,2022.0,11.0,7.0,Meia Praia
24171739.0,2,3,3.0,-27.13,-48.599,2022.0,11.0,7.0,Centro
9486809.0,2,3,3.0,-27.15794,-48.56444,2022.0,11.0,7.0,Meia Praia
31702785.0,1,2,1.0,-27.10708,-48.61849,2022.0,11.0,7.0,Meia Praia
40583828.0,2,3,4.0,-27.13601,-48.5988,2022.0,11.0,7.0,Meia Praia
50266411.0,3,3,3.0,-27.1336,-48.59947,2022.0,11.0,7.0,Meia Praia
32990586.0,2,3,5.0,-27.138,-48.592,2022.0,9.0,26.0,Morretes
5.3913044582194586e+17,2,1,2.0,-27.08945,-48.61205,2022.0,9.0,26.0,Meia Praia
37708447.0,2,3,6.0,-27.14076,-48.59156,2022.0,9.0,26.0,Ilhota
7.027890210665878e+17,2,2,1.0,-27.10726,-48.61825,2022.0,9.0,12.0,Meia Praia
46543982.0,2,2,2.0,-27.1173,-48.61158,2022.0,9.0,5.0,Meia Praia
35863043.0,2,3,4.0,-27.12951,-48.59994,2022.0,9.0,5.0,Meia Praia
40835980.0,3,3,5.0,-27.13122,-48.59959,2022.0,9.0,5.0,Meia Praia
7.276909792481827e+17,2,3,3.0,-27.154,-48.573,2022.0,11.0,7.0,Centro
41450402.0,2,3,4.0,-27.13027,-48.60234,2022.0,11.0,7.0,Meia Praia
40112253.0,3,3,6.0,-27.125,-48.607,2022.0,11.0,7.0,Meia Praia
52472131.0,2,2,3.0,-27.1355,-48.59625,2022.0,11.0,7.0,Morretes
53750030.0,2,3,3.0,-27.126,-48.607,2022.0,11.0,7.0,Meia Praia
29907812.0,2,2,4.0,-27.12353,-48.60326,2022.0,11.0,7.0,Meia Praia
53334329.0,3,3,3.0,-27.13802,-48.59438,2022.0,11.0,7.0,Meia Praia
6.645488042949174e+17,3,3,4.0,-27.126,-48.60443,2022.0,9.0,12.0,Centro
52370303.0,1,3,2.0,-27.12473,-48.60617,2022.0,9.0,12.0,Meia Praia
52416938.0,3,3,6.0,-27.12344,-48.60743,2022.0,9.0,12.0,Meia Praia
53341411.0,2,3,4.0,-27.1337,-48.59814,2022.0,9.0,12.0,Centro
27504754.0,3,3,5.0,-27.102,-48.615,2022.0,9.0,5.0,Centro
16023360.0,1,1,1.0,-27.121,-48.613,2022.0,9.0,5.0,Meia Praia
45757663.0,3,5,9.0,-27.10653,-48.61189,2022.0,9.0,5.0,Meia Praia
7.193558914703456e+17,2,2,4.0,-27.13838,-48.5927,2022.0,11.0,28.0,Centro
51866473.0,2,3,3.0,-27.12732,-48.60225,2022.0,11.0,28.0,Meia Praia
41404141.0,2,3,4.0,-27.13325,-48.59779,2022.0,11.0,28.0,Meia Praia
41404141.0,2,3,4.0,-27.13325,-48.59779,2022.0,7.0,25.0,Meia Praia
28979932.0,2,3,3.0,-27.13126,-48.60337,2022.0,7.0,25.0,Morretes
53592128.0,3,3,5.0,-27.13321,-48.59513,2022.0,9.0,12.0,Morretes
6.900829237187357e+17,2,2,3.0,-27.123,-48.612,2022.0,10.0,10.0,Meia Praia
16672298.0,2,2,3.0,-27.09554,-48.6155,2022.0,11.0,28.0,Meia Praia
53950991.0,2,2,2.0,-27.15061,-48.58935,2022.0,9.0,5.0,Meia Praia
53341411.0,2,3,4.0,-27.1337,-48.59814,2022.0,9.0,5.0,Meia Praia
5.936578061617861e+17,3,3,7.0,-27.09495,-48.61416,2022.0,11.0,7.0,Centro
39363955.0,1,2,4.0,-27.139,-48.594,2022.0,11.0,7.0,Morretes
12359589.0,3,4,6.0,-27.13615,-48.59313,2022.0,11.0,7.0,Meia Praia
6.744510178185353e+17,2,3,3.0,-27.12136,-48.6059,2022.0,9.0,12.0,Meia Praia
47222306.0,1,1,4.0,-27.12293,-48.61686,2022.0,11.0,21.0,Meia Praia
40228868.0,2,3,4.0,-27.12192,-48.60856,2022.0,11.0,21.0,Meia Praia
5.378273788712427e+17,2,2,3.0,-27.09501,-48.61481,2022.0,10.0,10.0,Meia Praia
53384633.0,2,2,3.0,-27.11707,-48.6119,2022.0,10.0,10.0,Meia Praia
53142229.0,5,5,7.0,-27.0921,-48.60575,2022.0,9.0,12.0,Meia Praia
52826100.0,1,2,3.0,-27.08027,-48.62286,2022.0,9.0,12.0,Meia Praia
38470752.0,2,2,5.0,-27.12371,-48.60776,2022.0,9.0,12.0,Meia Praia
29460395.0,1,1,4.0,-27.12105,-48.62564,2022.0,9.0,12.0,Meia Praia
11239466.0,1,2,2.0,-27.13147,-48.59982,2022.0,9.0,5.0,Meia Praia
53973763.0,2,3,8.0,-27.08929,-48.61838,2022.0,9.0,5.0,Morretes
47274874.0,3,2,2.0,-27.12479,-48.60567,2022.0,9.0,5.0,Morretes
6.556491527908143e+17,2,3,3.0,-27.136,-48.598,2022.0,9.0,5.0,Centro
31326954.0,2,4,6.0,-27.15803,-48.5744,2022.0,9.0,5.0,Meia Praia
5.993685280943528e+17,4,3,3.0,-27.137,-48.597,2022.0,9.0,5.0,Meia Praia
29460395.0,1,1,4.0,-27.12105,-48.62564,2022.0,9.0,5.0,Meia Praia
41321561.0,2,2,3.0,-27.11712,-48.6121,2022.0,9.0,5.0,Meia Praia
42704327.0,3,3,5.0,-27.10464,-48.61443,2022.0,11.0,7.0,Meia Praia
42153986.0,3,4,5.0,-27.131,-48.602,2022.0,11.0,7.0,Meia Praia
51297764.0,2,2,2.0,-27.12993,-48.60285,2022.0,9.0,12.0,Meia Praia
51879136.0,2,4,5.0,-27.097,-48.618,2022.0,9.0,12.0,Meia Praia
29927892.0,2,3,4.0,-27.15369,-48.57235,2022.0,11.0,21.0,Meia Praia
53124941.0,2,3,4.0,-27.12131,-48.60626,2022.0,9.0,26.0,Meia Praia
5.805893817119731e+17,2,2,3.0,-27.12061,-48.60943,2022.0,10.0,10.0,Meia Praia
7.092747655179612e+17,2,3,3.0,-27.126,-48.606,2022.0,10.0,10.0,Meia Praia
47996620.0,2,3,9.0,-27.15032,-48.57796,2022.0,10.0,10.0,Meia Praia
40678671.0,3,3,5.0,-27.14499,-48.58816,2022.0,9.0,26.0,Meia Praia
7.092451975149527e+17,2,3,6.0,-27.13729,-48.59424,2022.0,9.0,26.0,Meia Praia
5.997569787983692e+17,1,1,2.0,-27.09655,-48.61627,2022.0,12.0,5.0,Ilhota
22804067.0,2,3,3.0,-27.15344,-48.57477,2022.0,12.0,5.0,Meia Praia
53673395.0,1,2,3.0,-27.13672,-48.60108,2022.0,9.0,12.0,Meia Praia
52254891.0,2,3,4.0,-27.13185,-48.60052,2022.0,10.0,24.0,Centro
43601494.0,2,3,4.0,-27.09906,-48.61504,2022.0,10.0,10.0,Meia Praia
36942167.0,2,3,3.0,-27.15036,-48.59373,2022.0,9.0,12.0,Meia Praia
30755946.0,1,1,1.0,-27.08986,-48.61486,2022.0,9.0,12.0,Centro
42219953.0,2,2,2.0,-27.13148,-48.60412,2022.0,9.0,5.0,Meia Praia
16730935.0,1,1,1.0,-27.1357,-48.6002,2022.0,10.0,10.0,Centro
40910065.0,2,3,5.0,-27.13646,-48.6,2022.0,10.0,31.0,Morretes
6.884603507701832e+17,2,4,6.0,-27.15639,-48.59007,2022.0,10.0,31.0,Meia Praia
16707075.0,4,3,3.0,-27.13201,-48.60118,2022.0,10.0,10.0,Meia Praia
6.781788134661915e+17,2,3,4.0,-27.12012,-48.60786,2022.0,10.0,10.0,Morretes
20635729.0,1,2,2.0,-27.09637,-48.61706,2022.0,10.0,10.0,Meia Praia
6.884603507701832e+17,2,4,6.0,-27.15639,-48.59007,2022.0,10.0,10.0,Meia Praia
6.189439523892061e+17,2,2,5.0,-27.138,-48.592,2022.0,9.0,26.0,Meia Praia
21632405.0,2,3,4.0,-27.13266,-48.59894,2022.0,9.0,26.0,Centro
38852725.0,2,3,5.0,-27.128,-48.602,2022.0,9.0,26.0,Meia Praia
51297764.0,2,2,2.0,-27.12993,-48.60285,2022.0,9.0,26.0,Meia Praia
47301351.0,3,3,6.0,-27.131,-48.60259,2022.0,9.0,26.0,Meia Praia
16661542.0,1,3,4.0,-27.116,-48.614,2022.0,10.0,8.0,Meia Praia
53402694.0,2,3,4.0,-27.10047,-48.61443,2022.0,10.0,8.0,Meia Praia
47579191.0,1,3,1.0,-27.15556,-48.5895,2022.0,12.0,5.0,Meia Praia
53248884.0,3,3,3.0,-27.1342,-48.60067,2022.0,12.0,5.0,Meia Praia
46220279.0,2,3,3.0,-27.123,-48.606,2022.0,10.0,24.0,Meia Praia
46220279.0,2,3,3.0,-27.123,-48.606,2022.0,10.0,10.0,Meia Praia
40209404.0,1,1,3.0,-27.09006,-48.61213,2022.0,9.0,12.0,Meia Praia
39701557.0,2,1,2.0,-27.0865,-48.63671,2022.0,9.0,12.0,Meia Praia
46036384.0,2,2,3.0,-27.12002,-48.60895,2022.0,10.0,3.0,Morretes
39701557.0,2,1,2.0,-27.0865,-48.63671,2022.0,10.0,3.0,Meia Praia
27022969.0,4,4,6.0,-27.13995,-48.59131,2022.0,10.0,3.0,Meia Praia
16687188.0,3,3,3.0,-27.12731,-48.60578,2022.0,10.0,3.0,Meia Praia
30889664.0,5,4,5.0,-27.1193,-48.60856,2022.0,9.0,5.0,Centro
46510662.0,2,3,10.0,-27.15228,-48.57289,2022.0,9.0,5.0,Centro
21295667.0,4,3,5.0,-27.1353,-48.59532,2022.0,9.0,5.0,Meia Praia
46036384.0,2,2,3.0,-27.12002,-48.60895,2022.0,7.0,25.0,Meia Praia
53547226.0,2,2,2.0,-27.15287,-48.58124,2022.0,9.0,19.0,Meia Praia
46724379.0,1,2,6.0,-27.13821,-48.59764,2022.0,9.0,19.0,Meia Praia
31103520.0,4,4,8.0,-27.134,-48.59555,2022.0,7.0,25.0,Meia Praia
30334519.0,2,4,9.0,-27.12886,-48.60838,2022.0,7.0,25.0,Meia Praia
42625075.0,2,3,5.0,-27.12602,-48.60214,2022.0,7.0,25.0,Meia Praia
52358821.0,2,3,4.0,-27.09152,-48.6054,2022.0,7.0,25.0,Meia Praia
46471869.0,2,2,2.0,-27.15741,-48.56907,2022.0,11.0,7.0,Meia Praia
47028318.0,1,1,1.0,-27.13502,-48.60244,2022.0,11.0,7.0,Morretes
53546501.0,3,4,4.0,-27.13698,-48.59175,2022.0,10.0,24.0,Meia Praia
6.146143106492612e+17,1,1,2.0,-27.12728,-48.60799,2022.0,10.0,24.0,Meia Praia
53164553.0,1,2,4.0,-27.13572,-48.59888,2022.0,10.0,31.0,Centro
7.189525465516073e+17,2,2,8.0,-27.117,-48.612,2022.0,10.0,31.0,Ilhota
6569062.0,2,3,3.0,-27.14529,-48.58799,2022.0,10.0,31.0,Centro
23779860.0,2,3,3.0,-27.12826,-48.60242,2022.0,10.0,31.0,Meia Praia
46870908.0,1,1,1.0,-27.1583,-48.56394,2022.0,10.0,10.0,Morretes
53320899.0,2,3,5.0,-27.09679,-48.61487,2022.0,10.0,10.0,Meia Praia
41813666.0,4,3,3.0,-27.13163,-48.6004,2022.0,10.0,10.0,Meia Praia
46048925.0,3,3,4.0,-27.13571,-48.59369,2022.0,10.0,10.0,Meia Praia
52796586.0,3,4,4.0,-27.1199,-48.62631,2022.0,10.0,10.0,Morretes
30734478.0,2,3,4.0,-27.12153,-48.61533,2022.0,10.0,10.0,Meia Praia
32006813.0,1,1,1.0,-27.15119,-48.59525,2022.0,10.0,10.0,Centro
40843465.0,2,3,3.0,-27.12329,-48.60569,2022.0,11.0,28.0,Meia Praia
22950438.0,3,4,4.0,-27.062,-48.594,2022.0,11.0,28.0,Meia Praia
47234437.0,2,2,2.0,-27.14118,-48.59395,2022.0,11.0,28.0,Meia Praia
31116044.0,1,3,7.0,-27.11572,-48.61355,2022.0,11.0,21.0,Centro
15500038.0,2,3,4.0,-27.141,-48.592,2022.0,11.0,21.0,Centro
30734478.0,2,3,4.0,-27.12153,-48.61533,2022.0,9.0,12.0,Meia Praia
21933810.0,3,3,4.0,-27.1561,-48.56932,2022.0,9.0,12.0,Meia Praia
46371848.0,1,2,2.0,-27.088,-48.614,2022.0,9.0,12.0,Morretes
52262759.0,3,3,9.0,-27.12574,-48.60282,2022.0,10.0,24.0,Meia Praia
31556344.0,4,4,6.0,-27.14683,-48.58142,2022.0,10.0,24.0,Meia Praia
31115702.0,1,2,2.0,-27.13943,-48.59232,2022.0,10.0,10.0,Meia Praia
37684935.0,1,1,1.0,-27.13149,-48.61714,2022.0,10.0,10.0,Morretes
52262759.0,3,3,9.0,-27.12574,-48.60282,2022.0,10.0,3.0,Centro
7.088899110650314e+17,3,4,5.0,-27.12567,-48.60475,2022.0,10.0,24.0,Meia Praia
21368756.0,2,3,5.0,-27.13746,-48.59508,2022.0,10.0,24.0,Centro
40586927.0,1,3,3.0,-27.14661,-48.58331,2022.0,12.0,5.0,Centro
30303302.0,2,3,4.0,-27.14821,-48.59484,2022.0,12.0,5.0,Meia Praia
39610883.0,3,3,3.0,-27.13423,-48.59595,2022.0,12.0,5.0,Meia Praia
7.456471661950333e+17,2,2,2.0,-27.09918,-48.61378,2022.0,12.0,5.0,Meia Praia
45910811.0,6,4,7.0,-27.10477,-48.61329,2022.0,12.0,5.0,Meia Praia
6.760849013241645e+17,3,3,3.0,-27.13921,-48.59838,2022.0,12.0,5.0,Morretes
53775013.0,0,3,1.0,-27.13196,-48.59794,2022.0,7.0,18.0,Meia Praia
53122209.0,3,3,5.0,-27.11702,-48.6085,2022.0,7.0,18.0,Meia Praia
6.650589278002863e+17,4,3,4.0,-27.121,-48.607,2022.0,7.0,18.0,Meia Praia
6.650589278002863e+17,3,3,3.0,-27.121,-48.607,2022.0,9.0,5.0,Meia Praia
24515144.0,3,3,3.0,-27.0528,-48.59448,2022.0,10.0,31.0,Meia Praia
53273394.0,2,2,2.0,-27.13631,-48.60005,2022.0,10.0,31.0,Meia Praia
53122209.0,3,3,5.0,-27.11702,-48.6085,2022.0,11.0,7.0,Meia Praia
7.195696440774652e+17,2,2,5.0,-27.11915,-48.61114,2022.0,11.0,7.0,Centro
54264867.0,2,2,2.0,-27.13534,-48.60732,2022.0,11.0,7.0,Meia Praia
54378339.0,2,3,3.0,-27.09938,-48.61441,2022.0,11.0,7.0,Meia Praia
54235622.0,1,3,3.0,-27.08419,-48.61514,2022.0,9.0,12.0,Meia Praia
5.831881468147354e+17,2,2,2.0,-27.10386,-48.61334,2022.0,9.0,12.0,Meia Praia
40728859.0,3,3,5.0,-27.12075,-48.60817,2022.0,9.0,12.0,Meia Praia
33385884.0,4,3,5.0,-27.13897,-48.60166,2022.0,9.0,12.0,Meia Praia
54235622.0,1,3,3.0,-27.08419,-48.61514,2022.0,10.0,3.0,Meia Praia
7.001465830512366e+17,1,1,1.0,-27.1,-48.617,2022.0,10.0,24.0,Meia Praia
37417268.0,1,1,1.0,-27.09569,-48.61877,2022.0,10.0,24.0,Meia Praia
40660728.0,1,2,3.0,-27.08735,-48.62828,2022.0,10.0,24.0,Meia Praia
30904034.0,1,3,6.0,-27.14974,-48.58901,2022.0,10.0,10.0,Meia Praia
42735835.0,2,2,7.0,-27.12386,-48.60626,2022.0,10.0,10.0,Meia Praia
53372578.0,2,2,3.0,-27.13658,-48.5972,2022.0,10.0,10.0,Meia Praia
18735821.0,2,2,3.0,-27.13375,-48.59778,2022.0,10.0,10.0,Meia Praia
53167256.0,1,2,3.0,-27.0948,-48.61689,2022.0,10.0,10.0,Meia Praia
49050392.0,2,3,3.0,-27.13206,-48.59931,2022.0,10.0,10.0,Ilhota
23078040.0,2,3,3.0,-27.12485,-48.60471,2022.0,10.0,10.0,Meia Praia
40660728.0,1,2,3.0,-27.08735,-48.62828,2022.0,10.0,31.0,Meia Praia
5.6286630405875475e+17,3,3,7.0,-27.15439,-48.58122,2022.0,9.0,5.0,Meia Praia
43219070.0,3,3,5.0,-27.10399,-48.61619,2022.0,9.0,5.0,Meia Praia
5.6500704995653536e+17,2,3,3.0,-27.137,-48.59572,2022.0,9.0,5.0,Meia Praia
46660836.0,2,3,3.0,-27.15606,-48.5765,2022.0,9.0,5.0,Centro
44850705.0,2,3,3.0,-27.15135,-48.57516,2022.0,10.0,24.0,Meia Praia
29381085.0,2,3,4.0,-27.134,-48.599,2022.0,10.0,10.0,Meia Praia
46660836.0,2,3,3.0,-27.15606,-48.5765,2022.0,10.0,10.0,Meia Praia
48586673.0,2,3,4.0,-27.13452,-48.59615,2022.0,10.0,10.0,Meia Praia
5.6286630405875475e+17,3,3,7.0,-27.15439,-48.58122,2022.0,11.0,28.0,Meia Praia
40895367.0,1,2,2.0,-27.12298,-48.61461,2022.0,9.0,5.0,Centro
53628572.0,3,3,4.0,-27.09859,-48.61383,2022.0,9.0,5.0,Centro
48129047.0,2,3,5.0,-27.1307,-48.60942,2022.0,7.0,18.0,Meia Praia
53815397.0,1,1,1.0,-27.08593,-48.61291,2022.0,7.0,18.0,Meia Praia
5.765853233756977e+17,1,1,2.0,-27.0948,-48.61529,2022.0,7.0,18.0,Centro
47290329.0,2,3,4.0,-27.12141,-48.61482,2022.0,7.0,18.0,Meia Praia
38319706.0,2,3,3.0,-27.14247,-48.59146,2022.0,7.0,18.0,Centro
5.3840117332567546e+17,3,2,2.0,-27.12018,-48.60956,2022.0,10.0,8.0,Morretes
17013895.0,1,2,7.0,-27.12,-48.62,2022.0,10.0,8.0,Meia Praia
45687710.0,1,2,5.0,-27.14283,-48.58739,2022.0,9.0,26.0,Centro
5.4358452846436077e+17,2,2,5.0,-27.135,-48.598,2022.0,9.0,26.0,Meia Praia
16586622.0,2,3,3.0,-27.138,-48.592,2022.0,9.0,26.0,Meia Praia
45899764.0,2,3,3.0,-27.1017,-48.61467,2022.0,9.0,26.0,Meia Praia
